date,symbol,open,high,low,close,volume
2022-04-19,AAPL,150.00,155.00,149.00,152.00,50000000
2022-04-19,MSFT,250.00,255.00,248.00,252.00,30000000
2022-04-19,FB,200.00,205.00,198.00,202.00,20000000
2022-04-19,SPY,400.00,405.00,398.00,402.00,70000000
2022-04-20,AAPL,150.00,155.00,149.00,152.00,50000000
2022-04-20,MSFT,250.00,255.00,248.00,252.00,30000000
2022-04-20,FB,200.00,205.00,198.00,202.00,20000000
2022-04-20,SPY,400.00,405.00,398.00,402.00,70000000
2022-04-21,AAPL,150.00,155.00,149.00,152.00,50000000
2022-04-21,MSFT,250.00,255.00,248.00,252.00,30000000
2022-04-21,FB,200.00,205.00,198.00,202.00,20000000
2022-04-21,SPY,400.00,405.00,398.00,402.00,70000000
2022-04-22,AAPL,150.00,155.00,149.00,152.00,50000000
2022-04-22,MSFT,250.00,255.00,248.00,252.00,30000000
2022-04-22,FB,200.00,205.00,198.00,202.00,20000000
2022-04-22,SPY,400.00,405.00,398.00,402.00,70000000
2022-04-25,AAPL,150.00,155.00,149.00,152.00,50000000
2022-04-25,MSFT,250.00,255.00,248.00,252.00,30000000
2022-04-25,FB,200.00,205.00,198.00,202.00,20000000
2022-04-25,SPY,400.00,405.00,398.00,402.00,70000000
2022-04-26,AAPL,150.00,155.00,149.00,152.00,50000000
2022-04-26,MSFT,250.00,255.00,248.00,252.00,30000000
2022-04-26,FB,200.00,205.00,198.00,202.00,20000000
2022-04-26,SPY,400.00,405.00,398.00,402.00,70000000
2022-04-27,AAPL,150.00,155.00,149.00,152.00,50000000
2022-04-27,MSFT,250.00,255.00,248.00,252.00,30000000
2022-04-27,FB,200.00,205.00,198.00,202.00,20000000
2022-04-27,SPY,400.00,405.00,398.00,402.00,70000000
2022-04-28,AAPL,150.00,155.00,149.00,152.00,50000000
2022-04-28,MSFT,250.00,255.00,248.00,252.00,30000000
2022-04-28,FB,200.00,205.00,198.00,202.00,20000000
2022-04-28,SPY,400.00,405.00,398.00,402.00,70000000
2022-04-29,AAPL,150.00,155.00,149.00,152.00,50000000
2022-04-29,MSFT,250.00,255.00,248.00,252.00,30000000
2022-04-29,FB,200.00,205.00,198.00,202.00,20000000
2022-04-29,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-02,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-02,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-02,FB,200.00,205.00,198.00,202.00,20000000
2022-05-02,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-03,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-03,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-03,FB,200.00,205.00,198.00,202.00,20000000
2022-05-03,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-04,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-04,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-04,FB,200.00,205.00,198.00,202.00,20000000
2022-05-04,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-05,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-05,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-05,FB,200.00,205.00,198.00,202.00,20000000
2022-05-05,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-06,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-06,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-06,FB,200.00,205.00,198.00,202.00,20000000
2022-05-06,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-09,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-09,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-09,FB,200.00,205.00,198.00,202.00,20000000
2022-05-09,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-10,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-10,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-10,FB,200.00,205.00,198.00,202.00,20000000
2022-05-10,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-11,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-11,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-11,FB,200.00,205.00,198.00,202.00,20000000
2022-05-11,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-12,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-12,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-12,FB,200.00,205.00,198.00,202.00,20000000
2022-05-12,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-13,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-13,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-13,FB,200.00,205.00,198.00,202.00,20000000
2022-05-13,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-16,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-16,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-16,FB,200.00,205.00,198.00,202.00,20000000
2022-05-16,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-17,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-17,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-17,FB,200.00,205.00,198.00,202.00,20000000
2022-05-17,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-18,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-18,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-18,FB,200.00,205.00,198.00,202.00,20000000
2022-05-18,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-19,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-19,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-19,FB,200.00,205.00,198.00,202.00,20000000
2022-05-19,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-20,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-20,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-20,FB,200.00,205.00,198.00,202.00,20000000
2022-05-20,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-23,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-23,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-23,FB,200.00,205.00,198.00,202.00,20000000
2022-05-23,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-24,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-24,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-24,FB,200.00,205.00,198.00,202.00,20000000
2022-05-24,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-25,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-25,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-25,FB,200.00,205.00,198.00,202.00,20000000
2022-05-25,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-26,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-26,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-26,FB,200.00,205.00,198.00,202.00,20000000
2022-05-26,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-27,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-27,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-27,FB,200.00,205.00,198.00,202.00,20000000
2022-05-27,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-30,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-30,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-30,FB,200.00,205.00,198.00,202.00,20000000
2022-05-30,SPY,400.00,405.00,398.00,402.00,70000000
2022-05-31,AAPL,150.00,155.00,149.00,152.00,50000000
2022-05-31,MSFT,250.00,255.00,248.00,252.00,30000000
2022-05-31,FB,200.00,205.00,198.00,202.00,20000000
2022-05-31,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-01,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-01,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-01,FB,200.00,205.00,198.00,202.00,20000000
2022-06-01,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-02,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-02,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-02,FB,200.00,205.00,198.00,202.00,20000000
2022-06-02,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-03,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-03,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-03,FB,200.00,205.00,198.00,202.00,20000000
2022-06-03,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-06,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-06,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-06,FB,200.00,205.00,198.00,202.00,20000000
2022-06-06,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-07,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-07,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-07,FB,200.00,205.00,198.00,202.00,20000000
2022-06-07,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-08,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-08,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-08,FB,200.00,205.00,198.00,202.00,20000000
2022-06-08,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-09,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-09,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-09,META,210.00,215.00,208.00,212.00,22000000
2022-06-09,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-10,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-10,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-10,META,210.00,215.00,208.00,212.00,22000000
2022-06-10,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-13,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-13,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-13,META,210.00,215.00,208.00,212.00,22000000
2022-06-13,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-14,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-14,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-14,META,210.00,215.00,208.00,212.00,22000000
2022-06-14,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-15,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-15,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-15,META,210.00,215.00,208.00,212.00,22000000
2022-06-15,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-16,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-16,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-16,META,210.00,215.00,208.00,212.00,22000000
2022-06-16,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-17,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-17,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-17,META,210.00,215.00,208.00,212.00,22000000
2022-06-17,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-20,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-20,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-20,META,210.00,215.00,208.00,212.00,22000000
2022-06-20,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-21,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-21,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-21,META,210.00,215.00,208.00,212.00,22000000
2022-06-21,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-22,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-22,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-22,META,210.00,215.00,208.00,212.00,22000000
2022-06-22,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-23,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-23,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-23,META,210.00,215.00,208.00,212.00,22000000
2022-06-23,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-24,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-24,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-24,META,210.00,215.00,208.00,212.00,22000000
2022-06-24,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-27,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-27,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-27,META,210.00,215.00,208.00,212.00,22000000
2022-06-27,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-28,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-28,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-28,META,210.00,215.00,208.00,212.00,22000000
2022-06-28,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-29,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-29,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-29,META,210.00,215.00,208.00,212.00,22000000
2022-06-29,SPY,400.00,405.00,398.00,402.00,70000000
2022-06-30,AAPL,150.00,155.00,149.00,152.00,50000000
2022-06-30,MSFT,250.00,255.00,248.00,252.00,30000000
2022-06-30,META,210.00,215.00,208.00,212.00,22000000
2022-06-30,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-01,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-01,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-01,META,210.00,215.00,208.00,212.00,22000000
2022-07-01,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-04,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-04,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-04,META,210.00,215.00,208.00,212.00,22000000
2022-07-04,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-05,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-05,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-05,META,210.00,215.00,208.00,212.00,22000000
2022-07-05,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-06,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-06,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-06,META,210.00,215.00,208.00,212.00,22000000
2022-07-06,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-07,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-07,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-07,META,210.00,215.00,208.00,212.00,22000000
2022-07-07,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-08,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-08,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-08,META,210.00,215.00,208.00,212.00,22000000
2022-07-08,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-11,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-11,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-11,META,210.00,215.00,208.00,212.00,22000000
2022-07-11,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-12,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-12,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-12,META,210.00,215.00,208.00,212.00,22000000
2022-07-12,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-13,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-13,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-13,META,210.00,215.00,208.00,212.00,22000000
2022-07-13,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-14,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-14,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-14,META,210.00,215.00,208.00,212.00,22000000
2022-07-14,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-15,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-15,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-15,META,210.00,215.00,208.00,212.00,22000000
2022-07-15,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-18,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-18,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-18,META,210.00,215.00,208.00,212.00,22000000
2022-07-18,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-19,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-19,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-19,META,210.00,215.00,208.00,212.00,22000000
2022-07-19,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-20,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-20,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-20,META,210.00,215.00,208.00,212.00,22000000
2022-07-20,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-21,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-21,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-21,META,210.00,215.00,208.00,212.00,22000000
2022-07-21,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-22,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-22,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-22,META,210.00,215.00,208.00,212.00,22000000
2022-07-22,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-25,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-25,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-25,META,210.00,215.00,208.00,212.00,22000000
2022-07-25,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-26,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-26,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-26,META,210.00,215.00,208.00,212.00,22000000
2022-07-26,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-27,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-27,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-27,META,210.00,215.00,208.00,212.00,22000000
2022-07-27,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-28,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-28,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-28,META,210.00,215.00,208.00,212.00,22000000
2022-07-28,SPY,400.00,405.00,398.00,402.00,70000000
2022-07-29,AAPL,150.00,155.00,149.00,152.00,50000000
2022-07-29,MSFT,250.00,255.00,248.00,252.00,30000000
2022-07-29,META,210.00,215.00,208.00,212.00,22000000
2022-07-29,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-01,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-01,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-01,META,210.00,215.00,208.00,212.00,22000000
2022-08-01,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-02,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-02,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-02,META,210.00,215.00,208.00,212.00,22000000
2022-08-02,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-03,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-03,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-03,META,210.00,215.00,208.00,212.00,22000000
2022-08-03,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-04,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-04,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-04,META,210.00,215.00,208.00,212.00,22000000
2022-08-04,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-05,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-05,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-05,META,210.00,215.00,208.00,212.00,22000000
2022-08-05,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-08,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-08,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-08,META,210.00,215.00,208.00,212.00,22000000
2022-08-08,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-09,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-09,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-09,META,210.00,215.00,208.00,212.00,22000000
2022-08-09,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-10,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-10,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-10,META,210.00,215.00,208.00,212.00,22000000
2022-08-10,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-11,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-11,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-11,META,210.00,215.00,208.00,212.00,22000000
2022-08-11,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-12,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-12,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-12,META,210.00,215.00,208.00,212.00,22000000
2022-08-12,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-15,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-15,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-15,META,210.00,215.00,208.00,212.00,22000000
2022-08-15,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-16,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-16,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-16,META,210.00,215.00,208.00,212.00,22000000
2022-08-16,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-17,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-17,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-17,META,210.00,215.00,208.00,212.00,22000000
2022-08-17,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-18,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-18,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-18,META,210.00,215.00,208.00,212.00,22000000
2022-08-18,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-19,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-19,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-19,META,210.00,215.00,208.00,212.00,22000000
2022-08-19,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-22,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-22,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-22,META,210.00,215.00,208.00,212.00,22000000
2022-08-22,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-23,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-23,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-23,META,210.00,215.00,208.00,212.00,22000000
2022-08-23,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-24,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-24,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-24,META,210.00,215.00,208.00,212.00,22000000
2022-08-24,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-25,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-25,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-25,META,210.00,215.00,208.00,212.00,22000000
2022-08-25,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-26,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-26,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-26,META,210.00,215.00,208.00,212.00,22000000
2022-08-26,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-29,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-29,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-29,META,210.00,215.00,208.00,212.00,22000000
2022-08-29,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-30,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-30,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-30,META,210.00,215.00,208.00,212.00,22000000
2022-08-30,SPY,400.00,405.00,398.00,402.00,70000000
2022-08-31,AAPL,150.00,155.00,149.00,152.00,50000000
2022-08-31,MSFT,250.00,255.00,248.00,252.00,30000000
2022-08-31,META,210.00,215.00,208.00,212.00,22000000
2022-08-31,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-01,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-01,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-01,META,210.00,215.00,208.00,212.00,22000000
2022-09-01,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-02,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-02,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-02,META,210.00,215.00,208.00,212.00,22000000
2022-09-02,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-05,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-05,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-05,META,210.00,215.00,208.00,212.00,22000000
2022-09-05,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-06,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-06,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-06,META,210.00,215.00,208.00,212.00,22000000
2022-09-06,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-07,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-07,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-07,META,210.00,215.00,208.00,212.00,22000000
2022-09-07,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-08,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-08,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-08,META,210.00,215.00,208.00,212.00,22000000
2022-09-08,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-09,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-09,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-09,META,210.00,215.00,208.00,212.00,22000000
2022-09-09,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-12,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-12,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-12,META,210.00,215.00,208.00,212.00,22000000
2022-09-12,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-13,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-13,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-13,META,210.00,215.00,208.00,212.00,22000000
2022-09-13,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-14,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-14,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-14,META,210.00,215.00,208.00,212.00,22000000
2022-09-14,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-15,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-15,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-15,META,210.00,215.00,208.00,212.00,22000000
2022-09-15,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-16,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-16,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-16,META,210.00,215.00,208.00,212.00,22000000
2022-09-16,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-19,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-19,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-19,META,210.00,215.00,208.00,212.00,22000000
2022-09-19,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-20,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-20,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-20,META,210.00,215.00,208.00,212.00,22000000
2022-09-20,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-21,AAPL,150.00,155.00,149.00,152.00,50000000
2022-09-21,MSFT,250.00,255.00,248.00,252.00,30000000
2022-09-21,META,210.00,215.00,208.00,212.00,22000000
2022-09-21,SPY,400.00,405.00,398.00,402.00,70000000
2022-09-22,AAPL,150.00,155.00,149.00,152.00,50000000
